meal_code,title,meal_kind,country,cuisine_family,cultural_specific,discovery_level,meal_contexts,diet_tags,components_json,seasoning_note,source_keys,evidence_level,auto_publish_policy,editorial_confidence,editorial_note,enabled,semantic_signature
TEE-MEAL-279,Phở au bœuf simplifié — Vietnam,composed_plate,Vietnam,southeast_asian,False,1,"[""lunch"",""dinner""]",[],"[{""name"":""Bœuf"",""role"":""protein"",""grams"":130,""lookup_terms"":[""boeuf viande cuite""]},{""name"":""Nouilles de riz"",""role"":""starch"",""grams"":180,""lookup_terms"":[""nouilles de riz cuites"",""vermicelle de riz cuit""]},{""name"":""Pousses de soja"",""role"":""vegetable"",""grams"":150,""lookup_terms"":[""pousse de soja"",""haricot mungo germé""]}]",Recette traditionnelle ou adaptation explicitement nommée.,"[""OLDWAYS_WORLD"",""CIQUAL""]",culinary_documented,canonical_accessible,0.9,Plat nommé: composants structurés; les plats spécifiques de niveau 2 restent en revue manuelle par défaut.,True,southeast_asian|protein:b_uf|starch:nouilles_de_riz|vegetable:pousses_de_soja
TEE-MEAL-280,Chili con carne & riz — Amériques,composed_plate,Americas,latin_american,False,0,"[""lunch"",""dinner""]",[],"[{""name"":""Bœuf"",""role"":""protein"",""grams"":90,""lookup_terms"":[""boeuf haché cuit""]},{""name"":""haricots rouges"",""role"":""protein_plant"",""grams"":90,""lookup_terms"":[""haricot rouge cuit""]},{""name"":""Riz"",""role"":""starch"",""grams"":170,""lookup_terms"":[""riz cuit""]},{""name"":""Tomate"",""role"":""vegetable"",""grams"":95,""lookup_terms"":[""tomate cuite""]},{""name"":""poivron"",""role"":""vegetable"",""grams"":95,""lookup_terms"":[""poivron cuit""]}]",Recette traditionnelle ou adaptation explicitement nommée.,"[""OLDWAYS_LATIN"",""CIQUAL""]",culinary_documented,canonical_mainstream,0.94,Plat nommé: composants structurés; les plats spécifiques de niveau 2 restent en revue manuelle par défaut.,True,latin_american|protein:b_uf|protein_plant:haricots_rouges|starch:riz|vegetable:poivron|vegetable:tomate
TEE-MEAL-281,Chili sin carne & riz — Amériques,composed_plate,Americas,latin_american,False,0,"[""lunch"",""dinner""]","[""vegetarian""]","[{""name"":""Haricots rouges"",""role"":""protein_plant"",""grams"":180,""lookup_terms"":[""haricot rouge cuit""]},{""name"":""Riz"",""role"":""starch"",""grams"":180,""lookup_terms"":[""riz cuit""]},{""name"":""Tomate"",""role"":""vegetable"",""grams"":95,""lookup_terms"":[""tomate cuite""]},{""name"":""poivron"",""role"":""vegetable"",""grams"":95,""lookup_terms"":[""poivron cuit""]}]",Recette traditionnelle ou adaptation explicitement nommée.,"[""OLDWAYS_LATIN"",""CIQUAL""]",culinary_documented,canonical_mainstream,0.94,Plat nommé: composants structurés; les plats spécifiques de niveau 2 restent en revue manuelle par défaut.,True,latin_american|protein_plant:haricots_rouges|starch:riz|vegetable:poivron|vegetable:tomate
TEE-MEAL-282,"Fajitas de poulet, haricots et poivrons — Mexique",composed_plate,Mexico,latin_american,False,0,"[""lunch"",""dinner""]",[],"[{""name"":""Poulet"",""role"":""protein"",""grams"":140,""lookup_terms"":[""poulet viande cuite""]},{""name"":""Tortilla de maïs"",""role"":""starch"",""grams"":100,""lookup_terms"":[""tortilla de maïs"",""galette de maïs""]},{""name"":""Poivrons"",""role"":""vegetable"",""grams"":180,""lookup_terms"":[""poivron cuit""]}]",Recette traditionnelle ou adaptation explicitement nommée.,"[""OLDWAYS_LATIN"",""CIQUAL""]",culinary_documented,canonical_mainstream,0.94,Plat nommé: composants structurés; les plats spécifiques de niveau 2 restent en revue manuelle par défaut.,True,latin_american|protein:poulet|starch:tortilla_de_mais|vegetable:poivrons
TEE-MEAL-283,Tacos de poisson & chou — Mexique,composed_plate,Mexico,latin_american,False,0,"[""lunch"",""dinner""]",[],"[{""name"":""Poisson"",""role"":""protein"",""grams"":150,""lookup_terms"":[""poisson cuit""]},{""name"":""Tortillas de maïs"",""role"":""starch"",""grams"":100,""lookup_terms"":[""tortilla de maïs"",""galette de maïs""]},{""name"":""Chou"",""role"":""vegetable"",""grams"":180,""lookup_terms"":[""chou cru"",""chou cuit""]}]",Recette traditionnelle ou adaptation explicitement nommée.,"[""OLDWAYS_LATIN"",""CIQUAL""]",culinary_documented,canonical_mainstream,0.94,Plat nommé: composants structurés; les plats spécifiques de niveau 2 restent en revue manuelle par défaut.,True,latin_american|protein:poisson|starch:tortillas_de_mais|vegetable:chou
TEE-MEAL-284,"Bowl quinoa, haricots noirs et maïs — Andes",composed_plate,Andes,latin_american,False,1,"[""lunch"",""dinner""]","[""vegetarian""]","[{""name"":""Haricots noirs"",""role"":""protein_plant"",""grams"":170,""lookup_terms"":[""haricot noir cuit"",""haricot rouge cuit""]},{""name"":""Quinoa"",""role"":""starch"",""grams"":180,""lookup_terms"":[""quinoa cuit""]},{""name"":""Maïs"",""role"":""starch"",""grams"":90,""lookup_terms"":[""maïs doux cuit""]},{""name"":""tomate"",""role"":""vegetable"",""grams"":90,""lookup_terms"":[""tomate crue""]}]",Recette traditionnelle ou adaptation explicitement nommée.,"[""OLDWAYS_LATIN"",""CIQUAL""]",culinary_documented,canonical_accessible,0.9,Plat nommé: composants structurés; les plats spécifiques de niveau 2 restent en revue manuelle par défaut.,True,latin_american|protein_plant:haricots_noirs|starch:mais|starch:quinoa|vegetable:tomate
TEE-MEAL-285,Arroz con pollo & petits pois — Amérique latine,composed_plate,Latin America,latin_american,False,1,"[""lunch"",""dinner""]",[],"[{""name"":""Poulet"",""role"":""protein"",""grams"":140,""lookup_terms"":[""poulet viande cuite""]},{""name"":""Riz"",""role"":""starch"",""grams"":190,""lookup_terms"":[""riz cuit""]},{""name"":""Petits pois"",""role"":""vegetable"",""grams"":90,""lookup_terms"":[""petit pois cuit""]},{""name"":""carottes"",""role"":""vegetable"",""grams"":90,""lookup_terms"":[""carotte cuite""]}]",Recette traditionnelle ou adaptation explicitement nommée.,"[""OLDWAYS_LATIN"",""CIQUAL""]",culinary_documented,canonical_accessible,0.9,Plat nommé: composants structurés; les plats spécifiques de niveau 2 restent en revue manuelle par défaut.,True,latin_american|protein:poulet|starch:riz|vegetable:carottes|vegetable:petits_pois
TEE-MEAL-286,"Feijoada, riz et chou — Brésil",composed_plate,Brazil,latin_american,False,1,"[""lunch"",""dinner""]",[],"[{""name"":""Haricots noirs"",""role"":""protein_plant"",""grams"":95,""lookup_terms"":[""haricot noir cuit""]},{""name"":""porc"",""role"":""protein"",""grams"":95,""lookup_terms"":[""porc cuit""]},{""name"":""Riz"",""role"":""starch"",""grams"":170,""lookup_terms"":[""riz cuit""]},{""name"":""Chou"",""role"":""vegetable"",""grams"":180,""lookup_terms"":[""chou cuit""]}]",Recette traditionnelle ou adaptation explicitement nommée.,"[""OLDWAYS_LATIN"",""CIQUAL""]",culinary_documented,canonical_accessible,0.9,Plat nommé: composants structurés; les plats spécifiques de niveau 2 restent en revue manuelle par défaut.,True,latin_american|protein:porc|protein_plant:haricots_noirs|starch:riz|vegetable:chou
TEE-MEAL-287,Moqueca de poisson & riz — Brésil,composed_plate,Brazil,latin_american,False,1,"[""lunch"",""dinner""]",[],"[{""name"":""Poisson"",""role"":""protein"",""grams"":160,""lookup_terms"":[""poisson cuit""]},{""name"":""Riz"",""role"":""starch"",""grams"":180,""lookup_terms"":[""riz cuit""]},{""name"":""Tomate"",""role"":""vegetable"",""grams"":95,""lookup_terms"":[""tomate cuite""]},{""name"":""poivron"",""role"":""vegetable"",""grams"":95,""lookup_terms"":[""poivron cuit""]}]",Recette traditionnelle ou adaptation explicitement nommée.,"[""OLDWAYS_LATIN"",""CIQUAL""]",culinary_documented,canonical_accessible,0.9,Plat nommé: composants structurés; les plats spécifiques de niveau 2 restent en revue manuelle par défaut.,True,latin_american|protein:poisson|starch:riz|vegetable:poivron|vegetable:tomate
TEE-MEAL-288,"Ceviche, patate douce, maïs & salade — Pérou",composed_plate,Peru,latin_american,False,1,"[""lunch"",""dinner""]",[],"[{""name"":""Poisson mariné"",""role"":""protein"",""grams"":150,""lookup_terms"":[""poisson cru"",""cabillaud cru""]},{""name"":""Patate douce"",""role"":""starch"",""grams"":180,""lookup_terms"":[""patate douce cuite""]},{""name"":""Maïs"",""role"":""starch"",""grams"":80,""lookup_terms"":[""maïs doux cuit""]},{""name"":""Salade verte"",""role"":""vegetable"",""grams"":120,""lookup_terms"":[""salade verte crue"",""laitue crue""]}]","citron vert, oignon rouge et coriandre","[""OLDWAYS_LATIN"",""CIQUAL""]",culinary_documented,canonical_accessible,0.9,Plat nommé: composants structurés; les plats spécifiques de niveau 2 restent en revue manuelle par défaut.,True,latin_american|protein:poisson_marine|starch:mais|starch:patate_douce|vegetable:salade_verte
TEE-MEAL-289,"Ropa vieja, riz et haricots — Caraïbes",composed_plate,Caribbean,caribbean,False,1,"[""lunch"",""dinner""]",[],"[{""name"":""Bœuf effiloché"",""role"":""protein"",""grams"":140,""lookup_terms"":[""boeuf viande cuite""]},{""name"":""Riz"",""role"":""starch"",""grams"":170,""lookup_terms"":[""riz cuit""]},{""name"":""Haricots noirs"",""role"":""protein_plant"",""grams"":90,""lookup_terms"":[""haricot noir cuit""]},{""name"":""poivrons"",""role"":""vegetable"",""grams"":90,""lookup_terms"":[""poivron cuit""]}]",Recette traditionnelle ou adaptation explicitement nommée.,"[""OLDWAYS_AFRICA"",""CIQUAL""]",culinary_documented,canonical_accessible,0.9,Plat nommé: composants structurés; les plats spécifiques de niveau 2 restent en revue manuelle par défaut.,True,caribbean|protein:b_uf_effiloche|protein_plant:haricots_noirs|starch:riz|vegetable:poivrons
TEE-MEAL-290,"Poulet jerk, riz et haricots — Jamaïque",composed_plate,Jamaica,caribbean,False,1,"[""lunch"",""dinner""]",[],"[{""name"":""Poulet"",""role"":""protein"",""grams"":150,""lookup_terms"":[""poulet viande cuite""]},{""name"":""Riz"",""role"":""starch"",""grams"":180,""lookup_terms"":[""riz cuit""]},{""name"":""Haricots rouges"",""role"":""protein_plant"",""grams"":90,""lookup_terms"":[""haricot rouge cuit""]},{""name"":""chou"",""role"":""vegetable"",""grams"":90,""lookup_terms"":[""chou cuit""]}]",Recette traditionnelle ou adaptation explicitement nommée.,"[""OLDWAYS_AFRICA"",""CIQUAL""]",culinary_documented,canonical_accessible,0.9,Plat nommé: composants structurés; les plats spécifiques de niveau 2 restent en revue manuelle par défaut.,True,caribbean|protein:poulet|protein_plant:haricots_rouges|starch:riz|vegetable:chou
TEE-MEAL-291,Salade niçoise complète — France,composed_plate,France,western_europe,False,0,"[""lunch"",""dinner""]",[],"[{""name"":""Thon"",""role"":""protein"",""grams"":80,""lookup_terms"":[""thon au naturel""]},{""name"":""œuf"",""role"":""protein"",""grams"":80,""lookup_terms"":[""oeuf dur""]},{""name"":""Pommes de terre"",""role"":""starch"",""grams"":170,""lookup_terms"":[""pomme de terre cuite""]},{""name"":""Tomate"",""role"":""vegetable"",""grams"":100,""lookup_terms"":[""tomate crue""]},{""name"":""haricots verts"",""role"":""vegetable"",""grams"":100,""lookup_terms"":[""haricot vert cuit""]}]",Recette traditionnelle ou adaptation explicitement nommée.,"[""PNNS_RECIPES"",""CIQUAL""]",culinary_documented,canonical_mainstream,0.94,Plat nommé: composants structurés; les plats spécifiques de niveau 2 restent en revue manuelle par défaut.,True,western_europe|protein:thon|protein:uf|starch:pommes_de_terre|vegetable:haricots_verts|vegetable:tomate
TEE-MEAL-292,Hachis parmentier & salade — France,composed_plate,France,western_europe,False,0,"[""lunch"",""dinner""]",[],"[{""name"":""Bœuf haché"",""role"":""protein"",""grams"":140,""lookup_terms"":[""boeuf haché cuit""]},{""name"":""Purée de pommes de terre"",""role"":""starch"",""grams"":190,""lookup_terms"":[""purée de pomme de terre"",""pomme de terre cuite""]},{""name"":""Salade verte"",""role"":""vegetable"",""grams"":160,""lookup_terms"":[""salade verte crue"",""laitue crue""]}]",Recette traditionnelle ou adaptation explicitement nommée.,"[""TEE_EXISTING"",""CIQUAL""]",culinary_documented,existing_strict_preferred,0.94,Une version whole-dish strictement chiffrée existe déjà dans le catalogue externe; ce doublon éditorial reste désactivé.,False,western_europe|protein:b_uf_hache|starch:puree_de_pommes_de_terre|vegetable:salade_verte
TEE-MEAL-293,Cassoulet & carottes — France,composed_plate,France,western_europe,False,0,"[""lunch"",""dinner""]",[],"[{""name"":""Haricots blancs"",""role"":""protein_plant"",""grams"":150,""lookup_terms"":[""haricot blanc cuit""]},{""name"":""Porc cuit"",""role"":""protein"",""grams"":80,""lookup_terms"":[""porc cuit""]},{""name"":""Carottes"",""role"":""vegetable"",""grams"":170,""lookup_terms"":[""carotte cuite""]}]",Recette traditionnelle ou adaptation explicitement nommée.,"[""TEE_EXISTING"",""CIQUAL""]",culinary_documented,existing_strict_preferred,0.94,Une version whole-dish strictement chiffrée existe déjà dans le catalogue externe; ce doublon éditorial reste désactivé.,False,western_europe|protein:porc_cuit|protein_plant:haricots_blancs|vegetable:carottes
TEE-MEAL-294,Paella au poulet et fruits de mer — Espagne,composed_plate,Spain,southern_europe,False,0,"[""lunch"",""dinner""]",[],"[{""name"":""Poulet"",""role"":""protein"",""grams"":85,""lookup_terms"":[""poulet viande cuite""]},{""name"":""fruits de mer"",""role"":""protein"",""grams"":85,""lookup_terms"":[""crevette cuite""]},{""name"":""Riz"",""role"":""starch"",""grams"":190,""lookup_terms"":[""riz cuit""]},{""name"":""Poivrons"",""role"":""vegetable"",""grams"":90,""lookup_terms"":[""poivron cuit""]},{""name"":""petits pois"",""role"":""vegetable"",""grams"":90,""lookup_terms"":[""petit pois cuit""]}]",Recette traditionnelle ou adaptation explicitement nommée.,"[""OLDWAYS_WORLD"",""CIQUAL""]",culinary_documented,existing_strict_preferred,0.94,Une version whole-dish strictement chiffrée existe déjà dans le catalogue externe; ce doublon éditorial reste désactivé.,False,southern_europe|protein:fruits_de_mer|protein:poulet|starch:riz|vegetable:petits_pois|vegetable:poivrons
TEE-MEAL-295,Tortilla espagnole & salade tomate — Espagne,composed_plate,Spain,southern_europe,False,0,"[""lunch"",""dinner""]",[],"[{""name"":""Œufs"",""role"":""protein"",""grams"":130,""lookup_terms"":[""oeuf cuit""]},{""name"":""Pommes de terre"",""role"":""starch"",""grams"":190,""lookup_terms"":[""pomme de terre cuite""]},{""name"":""Tomates"",""role"":""vegetable"",""grams"":180,""lookup_terms"":[""tomate crue""]}]",Recette traditionnelle ou adaptation explicitement nommée.,"[""OLDWAYS_WORLD"",""CIQUAL""]",culinary_documented,canonical_mainstream,0.94,Plat nommé: composants structurés; les plats spécifiques de niveau 2 restent en revue manuelle par défaut.,True,southern_europe|protein:ufs|starch:pommes_de_terre|vegetable:tomates
TEE-MEAL-296,Pasta e fagioli — Italie,composed_plate,Italy,southern_europe,False,1,"[""lunch"",""dinner""]","[""vegetarian""]","[{""name"":""Haricots blancs"",""role"":""protein_plant"",""grams"":170,""lookup_terms"":[""haricot blanc cuit""]},{""name"":""Pâtes"",""role"":""starch"",""grams"":160,""lookup_terms"":[""pâtes alimentaires cuites""]},{""name"":""Tomate"",""role"":""vegetable"",""grams"":90,""lookup_terms"":[""tomate cuite""]},{""name"":""carotte"",""role"":""vegetable"",""grams"":90,""lookup_terms"":[""carotte cuite""]}]",Recette traditionnelle ou adaptation explicitement nommée.,"[""OLDWAYS_WORLD"",""CIQUAL""]",culinary_documented,canonical_accessible,0.9,Plat nommé: composants structurés; les plats spécifiques de niveau 2 restent en revue manuelle par défaut.,True,southern_europe|protein_plant:haricots_blancs|starch:pates|vegetable:carotte|vegetable:tomate
TEE-MEAL-297,Risotto aux champignons et petits pois — Italie,composed_plate,Italy,southern_europe,False,0,"[""lunch"",""dinner""]","[""vegetarian""]","[{""name"":""Petits pois"",""role"":""protein_plant"",""grams"":150,""lookup_terms"":[""petit pois cuit""]},{""name"":""Riz"",""role"":""starch"",""grams"":190,""lookup_terms"":[""riz cuit""]},{""name"":""Champignons"",""role"":""vegetable"",""grams"":190,""lookup_terms"":[""champignon cuit""]}]",Recette traditionnelle ou adaptation explicitement nommée.,"[""OLDWAYS_WORLD"",""CIQUAL""]",culinary_documented,canonical_mainstream,0.94,Plat nommé: composants structurés; les plats spécifiques de niveau 2 restent en revue manuelle par défaut.,True,southern_europe|protein_plant:petits_pois|starch:riz|vegetable:champignons
TEE-MEAL-298,Moussaka au bœuf & salade — Grèce,composed_plate,Greece,southern_europe,False,0,"[""lunch"",""dinner""]",[],"[{""name"":""Bœuf haché"",""role"":""protein"",""grams"":140,""lookup_terms"":[""boeuf haché cuit"",""boeuf viande cuite""]},{""name"":""Pommes de terre"",""role"":""starch"",""grams"":160,""lookup_terms"":[""pomme de terre cuite""]},{""name"":""Aubergines"",""role"":""vegetable"",""grams"":200,""lookup_terms"":[""aubergine cuite""]}]",Recette traditionnelle ou adaptation explicitement nommée.,"[""OLDWAYS_WORLD"",""CIQUAL""]",culinary_documented,existing_strict_preferred,0.94,Une version whole-dish strictement chiffrée existe déjà dans le catalogue externe; ce doublon éditorial reste désactivé.,False,southern_europe|protein:b_uf_hache|starch:pommes_de_terre|vegetable:aubergines
TEE-MEAL-299,"Saumon, pommes de terre et petits pois — Europe du Nord",composed_plate,Northern Europe,nordic,False,0,"[""lunch"",""dinner""]",[],"[{""name"":""Saumon"",""role"":""protein"",""grams"":150,""lookup_terms"":[""saumon cuit""]},{""name"":""Pommes de terre"",""role"":""starch"",""grams"":190,""lookup_terms"":[""pomme de terre cuite""]},{""name"":""Petits pois"",""role"":""vegetable"",""grams"":180,""lookup_terms"":[""petit pois cuit""]}]",Recette traditionnelle ou adaptation explicitement nommée.,"[""PNNS_PLATE"",""CIQUAL""]",culinary_documented,canonical_mainstream,0.94,Plat nommé: composants structurés; les plats spécifiques de niveau 2 restent en revue manuelle par défaut.,True,nordic|protein:saumon|starch:pommes_de_terre|vegetable:petits_pois
